"Device ID" "Device Name" "Received At" Temperature Humidity
A84041274A59D771 EMAP_322 "2025-01-27 04:30:00" 18.15 53.3
A84041274A59D771 EMAP_322 "2025-01-27 04:35:00" 18.11 53.8
A84041274A59D771 EMAP_322 "2025-01-27 04:40:00" 18.16 53.6
A84041274A59D771 EMAP_322 "2025-01-27 04:45:00" 18.16 53.2
A84041274A59D771 EMAP_322 "2025-01-27 04:50:00" 18.11 53.8
A84041274A59D771 EMAP_322 "2025-01-27 04:55:00" 18.13 54.0
A84041274A59D771 EMAP_322 "2025-01-27 05:00:00" 18.18 53.2
A84041274A59D771 EMAP_322 "2025-01-27 05:05:00" 18.16 52.3
A84041274A59D771 EMAP_322 "2025-01-27 05:10:00" 18.12 52.8
A84041274A59D771 EMAP_322 "2025-01-27 05:15:00" 18.15 54.0
A84041274A59D771 EMAP_322 "2025-01-27 05:20:00" 18.22 53.3
A84041274A59D771 EMAP_322 "2025-01-27 05:25:00" 18.24 52.8
A84041274A59D771 EMAP_322 "2025-01-27 05:30:00" 18.18 52.2
A84041274A59D771 EMAP_322 "2025-01-27 05:35:00" 18.15 52.9
A84041274A59D771 EMAP_322 "2025-01-27 05:40:00" 18.19 54.1
A84041274A59D771 EMAP_322 "2025-01-27 05:45:00" 18.25 53.9
A84041274A59D771 EMAP_322 "2025-01-27 05:50:00" 18.28 54.0
A84041274A59D771 EMAP_322 "2025-01-27 05:55:00" 18.29 54.3
A84041274A59D771 EMAP_322 "2025-01-27 06:00:00" 18.32 54.4
A84041274A59D771 EMAP_322 "2025-01-27 06:05:00" 18.35 54.7
A84041274A59D771 EMAP_322 "2025-01-27 06:10:00" 18.39 54.4
A84041274A59D771 EMAP_322 "2025-01-27 06:15:00" 18.40 54.3
A84041274A59D771 EMAP_322 "2025-01-27 06:20:00" 18.46 54.6
A84041274A59D771 EMAP_322 "2025-01-27 06:25:00" 18.49 54.6
A84041274A59D771 EMAP_322 "2025-01-27 06:30:00" 18.52 53.1
A84041274A59D771 EMAP_322 "2025-01-27 06:35:00" 18.55 52.8
A84041274A59D771 EMAP_322 "2025-01-27 06:40:00" 18.56 53.2
A84041274A59D771 EMAP_322 "2025-01-27 06:45:00" 18.38 54.1
A84041274A59D771 EMAP_322 "2025-01-27 06:50:00" 18.22 54.6
A84041274A59D771 EMAP_322 "2025-01-27 06:55:00" 18.24 55.1
A84041274A59D771 EMAP_322 "2025-01-27 07:00:00" 18.22 55.6
A84041274A59D771 EMAP_322 "2025-01-27 07:05:00" 18.28 55.9
A84041274A59D771 EMAP_322 "2025-01-27 07:10:00" 18.34 56.2
A84041274A59D771 EMAP_322 "2025-01-27 07:15:00" 18.43 55.8
A84041274A59D771 EMAP_322 "2025-01-27 07:20:00" 18.49 55.4
A84041274A59D771 EMAP_322 "2025-01-27 07:25:00" 18.55 54.8
A84041274A59D771 EMAP_322 "2025-01-27 07:30:00" 18.60 55.4
A84041274A59D771 EMAP_322 "2025-01-27 07:35:00" 18.70 54.8
A84041274A59D771 EMAP_322 "2025-01-27 07:40:00" 18.78 54.0
A84041274A59D771 EMAP_322 "2025-01-27 07:45:00" 18.83 53.6
A84041274A59D771 EMAP_322 "2025-01-27 07:50:00" 18.90 53.2
A84041274A59D771 EMAP_322 "2025-01-27 07:55:00" 18.94 52.9
A84041274A59D771 EMAP_322 "2025-01-27 08:00:00" 18.98 52.8
A84041274A59D771 EMAP_322 "2025-01-27 08:05:00" 19.05 52.9
A84041274A59D771 EMAP_322 "2025-01-27 08:10:00" 19.17 53.0
A84041274A59D771 EMAP_322 "2025-01-27 08:15:00" 19.26 53.1
A84041274A59D771 EMAP_322 "2025-01-27 08:20:00" 19.35 52.8
A84041274A59D771 EMAP_322 "2025-01-27 08:25:00" 19.40 52.4
A84041274A59D771 EMAP_322 "2025-01-27 08:30:00" 19.49 51.9
A84041274A59D771 EMAP_322 "2025-01-27 08:35:00" 19.55 51.6
A84041274A59D771 EMAP_322 "2025-01-27 08:40:00" 19.59 51.4
A84041274A59D771 EMAP_322 "2025-01-27 08:45:00" 19.67 51.1
A84041274A59D771 EMAP_322 "2025-01-27 08:50:00" 19.74 50.9
A84041274A59D771 EMAP_322 "2025-01-27 08:55:00" 19.79 51.2
A84041274A59D771 EMAP_322 "2025-01-27 09:00:00" 19.84 51.2
A84041274A59D771 EMAP_322 "2025-01-27 09:05:00" 19.90 50.8
A84041274A59D771 EMAP_322 "2025-01-27 09:10:00" 19.94 50.3
A84041274A59D771 EMAP_322 "2025-01-27 09:15:00" 20.00 50.0
A84041274A59D771 EMAP_322 "2025-01-27 09:20:00" 20.04 49.7
A84041274A59D771 EMAP_322 "2025-01-27 09:25:00" 20.08 49.9
A84041274A59D771 EMAP_322 "2025-01-27 09:30:00" 20.14 49.6
A84041274A59D771 EMAP_322 "2025-01-27 09:35:00" 20.18 49.5
A84041274A59D771 EMAP_322 "2025-01-27 09:40:00" 20.27 49.3
A84041274A59D771 EMAP_322 "2025-01-27 09:45:00" 20.32 49.1
A84041274A59D771 EMAP_322 "2025-01-27 09:50:00" 20.35 49.1
A84041274A59D771 EMAP_322 "2025-01-27 09:55:00" 20.46 48.8
A84041274A59D771 EMAP_322 "2025-01-27 10:00:00" 20.55 48.8
A84041274A59D771 EMAP_322 "2025-01-27 10:05:00" 20.59 48.4
A84041274A59D771 EMAP_322 "2025-01-27 10:10:00" 20.63 48.0
A84041274A59D771 EMAP_322 "2025-01-27 10:15:00" 20.70 47.7
A84041274A59D771 EMAP_322 "2025-01-27 10:20:00" 20.72 47.3
A84041274A59D771 EMAP_322 "2025-01-27 10:25:00" 20.77 47.2
A84041274A59D771 EMAP_322 "2025-01-27 10:30:00" 20.80 47.0
A84041274A59D771 EMAP_322 "2025-01-27 10:35:00" 20.86 46.8
A84041274A59D771 EMAP_322 "2025-01-27 10:40:00" 20.89 46.6
A84041274A59D771 EMAP_322 "2025-01-27 10:45:00" 20.91 46.4
A84041274A59D771 EMAP_322 "2025-01-27 10:50:00" 21.00 46.3
A84041274A59D771 EMAP_322 "2025-01-27 10:55:00" 21.05 46.2
A84041274A59D771 EMAP_322 "2025-01-27 11:00:00" 21.14 46.0
A84041274A59D771 EMAP_322 "2025-01-27 11:05:00" 21.21 45.7
A84041274A59D771 EMAP_322 "2025-01-27 11:10:00" 21.30 46.0
A84041274A59D771 EMAP_322 "2025-01-27 11:15:00" 21.31 45.8
A84041274A59D771 EMAP_322 "2025-01-27 11:20:00" 21.38 45.5
A84041274A59D771 EMAP_322 "2025-01-27 11:25:00" 21.44 45.5
A84041274A59D771 EMAP_322 "2025-01-27 11:30:00" 21.52 45.9
A84041274A59D771 EMAP_322 "2025-01-27 11:35:00" 21.58 45.7
A84041274A59D771 EMAP_322 "2025-01-27 11:40:00" 21.65 45.5
A84041274A59D771 EMAP_322 "2025-01-27 11:45:00" 21.69 45.8
A84041274A59D771 EMAP_322 "2025-01-27 11:50:00" 21.73 45.6
A84041274A59D771 EMAP_322 "2025-01-27 11:55:00" 21.79 45.9
A84041274A59D771 EMAP_322 "2025-01-27 12:00:00" 21.83 46.6
A84041274A59D771 EMAP_322 "2025-01-27 12:05:00" 21.87 46.9
A84041274A59D771 EMAP_322 "2025-01-27 12:10:00" 21.92 46.0
A84041274A59D771 EMAP_322 "2025-01-27 12:15:00" 21.96 45.5
A84041274A59D771 EMAP_322 "2025-01-27 12:20:00" 21.93 44.9
A84041274A59D771 EMAP_322 "2025-01-27 12:25:00" 21.94 45.2
A84041274A59D771 EMAP_322 "2025-01-27 12:30:00" 21.93 45.0
A84041274A59D771 EMAP_322 "2025-01-27 12:35:00" 21.86 44.6
A84041274A59D771 EMAP_322 "2025-01-27 12:40:00" 21.85 44.4
A84041274A59D771 EMAP_322 "2025-01-27 12:45:00" 21.63 44.9
A84041274A59D771 EMAP_322 "2025-01-27 12:50:00" 21.49 45.2
A84041274A59D771 EMAP_322 "2025-01-27 12:55:00" 21.42 45.6
A84041274A59D771 EMAP_322 "2025-01-27 13:00:00" 21.41 45.7
A84041274A59D771 EMAP_322 "2025-01-27 13:05:00" 21.37 46.0
A84041274A59D771 EMAP_322 "2025-01-27 13:10:00" 21.31 45.7
A84041274A59D771 EMAP_322 "2025-01-27 13:15:00" 21.30 45.8
A84041274A59D771 EMAP_322 "2025-01-27 13:20:00" 21.31 46.5
A84041274A59D771 EMAP_322 "2025-01-27 13:25:00" 21.31 46.3
A84041274A59D771 EMAP_322 "2025-01-27 13:30:00" 21.32 45.9
A84041274A59D771 EMAP_322 "2025-01-27 13:35:00" 21.32 46.4
A84041274A59D771 EMAP_322 "2025-01-27 13:40:00" 21.34 46.5
A84041274A59D771 EMAP_322 "2025-01-27 13:45:00" 21.32 46.0
A84041274A59D771 EMAP_322 "2025-01-27 13:50:00" 21.32 46.0
A84041274A59D771 EMAP_322 "2025-01-27 13:55:00" 21.31 46.2
A84041274A59D771 EMAP_322 "2025-01-27 14:00:00" 21.31 46.0
A84041274A59D771 EMAP_322 "2025-01-27 14:05:00" 21.34 45.9
A84041274A59D771 EMAP_322 "2025-01-27 14:10:00" 21.32 44.6
A84041274A59D771 EMAP_322 "2025-01-27 14:15:00" 21.25 44.6
A84041274A59D771 EMAP_322 "2025-01-27 14:20:00" 21.24 44.8
A84041274A59D771 EMAP_322 "2025-01-27 14:25:00" 21.20 45.7
A84041274A59D771 EMAP_322 "2025-01-27 14:30:00" 21.15 45.0
A84041274A59D771 EMAP_322 "2025-01-27 14:35:00" 21.11 44.9
A84041274A59D771 EMAP_322 "2025-01-27 14:40:00" 21.07 46.1
A84041274A59D771 EMAP_322 "2025-01-27 14:45:00" 21.04 45.2
A84041274A59D771 EMAP_322 "2025-01-27 14:50:00" 20.97 44.1
A84041274A59D771 EMAP_322 "2025-01-27 14:55:00" 20.94 44.8
A84041274A59D771 EMAP_322 "2025-01-27 15:00:00" 20.90 44.2
A84041274A59D771 EMAP_322 "2025-01-27 15:05:00" 20.84 44.1
A84041274A59D771 EMAP_322 "2025-01-27 15:10:00" 20.82 44.6
A84041274A59D771 EMAP_322 "2025-01-27 15:15:00" 20.75 43.9
A84041274A59D771 EMAP_322 "2025-01-27 15:20:00" 20.69 44.3
A84041274A59D771 EMAP_322 "2025-01-27 15:25:00" 20.60 45.7
A84041274A59D771 EMAP_322 "2025-01-27 15:30:00" 20.56 44.6
A84041274A59D771 EMAP_322 "2025-01-27 15:35:00" 20.50 43.9
A84041274A59D771 EMAP_322 "2025-01-27 15:40:00" 20.48 44.7
A84041274A59D771 EMAP_322 "2025-01-27 15:45:00" 20.43 44.9
A84041274A59D771 EMAP_322 "2025-01-27 15:50:00" 20.38 44.9
A84041274A59D771 EMAP_322 "2025-01-27 15:55:00" 20.34 44.2
A84041274A59D771 EMAP_322 "2025-01-27 16:00:00" 20.28 45.7
A84041274A59D771 EMAP_322 "2025-01-27 16:05:00" 20.25 45.7
A84041274A59D771 EMAP_322 "2025-01-27 16:10:00" 20.18 46.2
A84041274A59D771 EMAP_322 "2025-01-27 16:15:00" 20.18 46.1
A84041274A59D771 EMAP_322 "2025-01-27 16:20:00" 20.14 45.6
A84041274A59D771 EMAP_322 "2025-01-27 16:25:00" 20.11 45.4
A84041274A59D771 EMAP_322 "2025-01-27 16:30:00" 20.08 46.1
A84041274A59D771 EMAP_322 "2025-01-27 16:35:00" 20.02 46.1
A84041274A59D771 EMAP_322 "2025-01-27 16:40:00" 19.97 45.8
A84041274A59D771 EMAP_322 "2025-01-27 16:45:00" 19.98 46.4
A84041274A59D771 EMAP_322 "2025-01-27 16:50:00" 19.94 46.0
A84041274A59D771 EMAP_322 "2025-01-27 16:55:00" 19.91 46.4
A84041274A59D771 EMAP_322 "2025-01-27 17:00:00" 19.87 46.4
A84041274A59D771 EMAP_322 "2025-01-27 17:05:00" 19.83 46.4
A84041274A59D771 EMAP_322 "2025-01-27 17:10:00" 19.79 46.5
A84041274A59D771 EMAP_322 "2025-01-27 17:15:00" 19.76 46.0
A84041274A59D771 EMAP_322 "2025-01-27 17:20:00" 19.72 46.0
A84041274A59D771 EMAP_322 "2025-01-27 17:25:00" 19.67 45.8
A84041274A59D771 EMAP_322 "2025-01-27 17:30:00" 19.62 45.8
A84041274A59D771 EMAP_322 "2025-01-27 17:35:00" 19.60 46.2
A84041274A59D771 EMAP_322 "2025-01-27 17:40:00" 19.57 46.1
A84041274A59D771 EMAP_322 "2025-01-27 17:45:00" 19.55 46.2
A84041274A59D771 EMAP_322 "2025-01-27 17:50:00" 19.52 46.5
A84041274A59D771 EMAP_322 "2025-01-27 17:55:00" 19.50 46.6
A84041274A59D771 EMAP_322 "2025-01-27 18:00:00" 19.49 46.4
A84041274A59D771 EMAP_322 "2025-01-27 18:05:00" 19.46 46.4
A84041274A59D771 EMAP_322 "2025-01-27 18:10:00" 19.40 46.3
A84041274A59D771 EMAP_322 "2025-01-27 18:15:00" 19.36 46.4
A84041274A59D771 EMAP_322 "2025-01-27 18:20:00" 19.33 47.0
A84041274A59D771 EMAP_322 "2025-01-27 18:25:00" 19.32 46.9
A84041274A59D771 EMAP_322 "2025-01-27 18:30:00" 19.30 47.0
A84041274A59D771 EMAP_322 "2025-01-27 18:35:00" 19.28 47.1
A84041274A59D771 EMAP_322 "2025-01-27 18:40:00" 19.24 47.0
A84041274A59D771 EMAP_322 "2025-01-27 18:45:00" 19.22 47.2
A84041274A59D771 EMAP_322 "2025-01-27 18:50:00" 19.21 47.1
A84041274A59D771 EMAP_322 "2025-01-27 18:55:00" 19.18 46.9
A84041274A59D771 EMAP_322 "2025-01-27 19:00:00" 19.17 46.8
A84041274A59D771 EMAP_322 "2025-01-27 19:05:00" 19.17 47.1
A84041274A59D771 EMAP_322 "2025-01-27 19:10:00" 19.14 47.2
A84041274A59D771 EMAP_322 "2025-01-27 19:15:00" 19.11 47.5
A84041274A59D771 EMAP_322 "2025-01-27 19:20:00" 19.08 47.6
A84041274A59D771 EMAP_322 "2025-01-27 19:25:00" 19.08 47.9
A84041274A59D771 EMAP_322 "2025-01-27 19:30:00" 19.05 48.1
A84041274A59D771 EMAP_322 "2025-01-27 19:35:00" 19.04 47.9
A84041274A59D771 EMAP_322 "2025-01-27 19:40:00" 19.00 48.2
A84041274A59D771 EMAP_322 "2025-01-27 19:45:00" 18.98 47.7
A84041274A59D771 EMAP_322 "2025-01-27 19:50:00" 18.98 47.8
A84041274A59D771 EMAP_322 "2025-01-27 19:55:00" 18.97 48.2
A84041274A59D771 EMAP_322 "2025-01-27 20:00:00" 18.98 48.1
A84041274A59D771 EMAP_322 "2025-01-27 20:05:00" 18.94 48.4
A84041274A59D771 EMAP_322 "2025-01-27 20:10:00" 18.97 48.9
A84041274A59D771 EMAP_322 "2025-01-27 20:15:00" 18.95 48.7
A84041274A59D771 EMAP_322 "2025-01-27 20:20:00" 18.95 49.0
A84041274A59D771 EMAP_322 "2025-01-27 20:25:00" 18.95 48.8
A84041274A59D771 EMAP_322 "2025-01-27 20:30:00" 18.97 48.7
A84041274A59D771 EMAP_322 "2025-01-27 20:35:00" 18.98 48.9
A84041274A59D771 EMAP_322 "2025-01-27 20:40:00" 18.97 49.1
A84041274A59D771 EMAP_322 "2025-01-27 20:45:00" 18.98 49.5
A84041274A59D771 EMAP_322 "2025-01-27 20:50:00" 18.97 49.1
A84041274A59D771 EMAP_322 "2025-01-27 20:55:00" 18.98 49.5
A84041274A59D771 EMAP_322 "2025-01-27 21:00:00" 19.01 49.5
A84041274A59D771 EMAP_322 "2025-01-27 21:05:00" 18.97 49.6
A84041274A59D771 EMAP_322 "2025-01-27 21:10:00" 19.00 49.4
A84041274A59D771 EMAP_322 "2025-01-27 21:15:00" 18.97 49.5
A84041274A59D771 EMAP_322 "2025-01-27 21:20:00" 18.94 49.3
A84041274A59D771 EMAP_322 "2025-01-27 21:25:00" 18.95 49.6
A84041274A59D771 EMAP_322 "2025-01-27 21:30:00" 18.93 49.6
A84041274A59D771 EMAP_322 "2025-01-27 21:35:00" 18.89 49.4
A84041274A59D771 EMAP_322 "2025-01-27 21:40:00" 18.89 49.6
A84041274A59D771 EMAP_322 "2025-01-27 21:45:00" 18.87 49.7
A84041274A59D771 EMAP_322 "2025-01-27 21:50:00" 18.84 49.7
A84041274A59D771 EMAP_322 "2025-01-27 21:55:00" 18.84 49.7
A84041274A59D771 EMAP_322 "2025-01-27 22:00:00" 18.83 49.4
A84041274A59D771 EMAP_322 "2025-01-27 22:05:00" 18.78 49.4
A84041274A59D771 EMAP_322 "2025-01-27 22:10:00" 18.77 49.5
A84041274A59D771 EMAP_322 "2025-01-27 22:15:00" 18.75 49.5
A84041274A59D771 EMAP_322 "2025-01-27 22:20:00" 18.73 50.0
A84041274A59D771 EMAP_322 "2025-01-27 22:25:00" 18.73 49.9
A84041274A59D771 EMAP_322 "2025-01-27 22:30:00" 18.71 50.0
A84041274A59D771 EMAP_322 "2025-01-27 22:35:00" 18.69 50.2
A84041274A59D771 EMAP_322 "2025-01-27 22:40:00" 18.67 50.2
A84041274A59D771 EMAP_322 "2025-01-27 22:45:00" 18.66 50.1
A84041274A59D771 EMAP_322 "2025-01-27 22:50:00" 18.63 50.3
A84041274A59D771 EMAP_322 "2025-01-27 22:55:00" 18.62 50.3
A84041274A59D771 EMAP_322 "2025-01-27 23:00:00" 18.59 100.0
A84041274A59D771 EMAP_322 "2025-01-27 23:05:00" 18.56 49.8
A84041274A59D771 EMAP_322 "2025-01-27 23:10:00" 18.50 49.3
A84041274A59D771 EMAP_322 "2025-01-27 23:15:00" 18.42 49.0
A84041274A59D771 EMAP_322 "2025-01-27 23:20:00" 18.35 48.9
A84041274A59D771 EMAP_322 "2025-01-27 23:25:00" 18.24 48.7
A84041274A59D771 EMAP_322 "2025-01-27 23:30:00" 18.18 48.3
A84041274A59D771 EMAP_322 "2025-01-27 23:35:00" 18.12 48.1
A84041274A59D771 EMAP_322 "2025-01-27 23:40:00" 18.02 48.0
A84041274A59D771 EMAP_322 "2025-01-27 23:45:00" 17.99 48.1
A84041274A59D771 EMAP_322 "2025-01-27 23:50:00" 17.94 48.2
A84041274A59D771 EMAP_322 "2025-01-27 23:55:00" 17.87 48.0
A84041274A59D771 EMAP_322 "2025-01-28 00:00:00" 17.84 49.3
